568,0,2020-01-30 08:30:00,1
569,0,2020-01-30 07:30:00,2
570,0,2020-01-14 09:30:00,3
571,0,2020-01-21 09:30:00,3
572,0,2020-01-28 09:30:00,3
573,0,2020-01-16 09:30:00,4
574,0,2020-01-23 09:30:00,4
575,0,2020-01-30 09:30:00,4
576,0,2020-02-04 08:30:00,1
577,0,2020-02-04 07:30:00,2
578,0,2020-02-06 08:30:00,1
579,0,2020-02-06 07:30:00,2
580,0,2020-02-11 08:30:00,1
581,0,2020-02-11 07:30:00,2
582,0,2020-02-13 08:30:00,1
583,0,2020-02-13 07:30:00,2
584,0,2020-02-18 08:30:00,1
585,0,2020-02-18 07:30:00,2
586,0,2020-02-20 08:30:00,1
587,0,2020-02-20 07:30:00,2
588,0,2020-02-25 08:30:00,1
589,0,2020-02-25 07:30:00,2
590,0,2020-02-27 08:30:00,1
591,0,2020-02-27 07:30:00,2
592,0,2020-02-04 09:30:00,3
593,0,2020-02-11 09:30:00,3
594,0,2020-02-18 09:30:00,3
595,0,2020-02-25 09:30:00,3
596,0,2020-02-06 09:30:00,4
597,0,2020-02-13 09:30:00,4
598,0,2020-02-20 09:30:00,4
599,0,2020-02-27 09:30:00,4
600,0,2020-03-03 08:30:00,1
601,0,2020-03-03 07:30:00,2
602,0,2020-03-03 09:30:00,3
603,0,2020-03-10 08:30:00,1
604,0,2020-03-10 07:30:00,2
605,0,2020-03-10 09:30:00,3
606,0,2020-03-17 08:30:00,1
607,0,2020-03-17 07:30:00,2
608,0,2020-03-17 09:30:00,3
615,0,2020-04-07 08:30:00,1
616,0,2020-04-07 07:30:00,2
617,0,2020-04-07 09:30:00,3
618,0,2020-04-14 08:30:00,1
619,0,2020-04-14 07:30:00,2
620,0,2020-04-14 09:30:00,3
621,0,2020-04-21 08:30:00,1
622,0,2020-04-21 07:30:00,2
623,0,2020-04-21 09:30:00,3
624,0,2020-04-28 08:30:00,1
625,0,2020-04-28 07:30:00,2
626,0,2020-04-28 09:30:00,3
627,0,2020-03-05 08:30:00,1
628,0,2020-03-05 07:30:00,2
629,0,2020-03-05 09:30:00,4
630,0,2020-03-12 08:30:00,1
631,0,2020-03-12 07:30:00,2
632,0,2020-03-12 09:30:00,4
633,0,2020-03-19 08:30:00,1
634,0,2020-03-19 07:30:00,2
635,0,2020-03-19 09:30:00,4
642,0,2020-04-09 08:30:00,1
643,0,2020-04-09 07:30:00,2
644,0,2020-04-09 09:30:00,4
645,0,2020-04-16 08:30:00,1
646,0,2020-04-16 07:30:00,2
647,0,2020-04-16 09:30:00,4
648,0,2020-04-23 08:30:00,1
649,0,2020-04-23 07:30:00,2
650,0,2020-04-23 09:30:00,4
651,0,2020-04-30 08:30:00,1
652,0,2020-04-30 07:30:00,2
653,0,2020-04-30 09:30:00,4
656,0,2020-05-31 04:00:00,2
657,0,2020-06-07 04:00:00,2
658,0,2020-06-21 04:00:00,2
659,0,2020-06-30 08:30:00,1
660,0,2020-07-02 08:30:00,1
661,0,2020-07-07 08:30:00,1
662,0,2020-07-14 08:30:00,1
663,0,2020-07-21 08:30:00,1
664,0,2020-07-28 08:30:00,1
665,0,2020-07-09 08:30:00,1
666,0,2020-07-16 08:30:00,1
667,0,2020-07-23 08:30:00,1
668,0,2020-07-30 08:30:00,1
669,0,2020-08-04 08:30:00,1
670,0,2020-08-06 08:30:00,1
671,0,2020-08-11 08:30:00,1
672,0,2020-08-13 08:30:00,1
673,0,2020-08-18 08:30:00,1
674,0,2020-08-20 08:30:00,1
675,0,2020-08-25 08:30:00,1
676,0,2020-08-27 08:30:00,1
677,0,2020-09-01 08:30:00,1
678,0,2020-09-08 08:30:00,1
679,0,2020-09-15 08:30:00,1
680,0,2020-09-22 08:30:00,1
681,0,2020-09-29 08:30:00,1
682,0,2020-09-03 08:30:00,1
683,0,2020-09-10 08:30:00,1
684,0,2020-09-17 08:30:00,1
685,0,2020-09-24 08:30:00,1
686,0,2020-10-01 08:30:00,1
687,0,2020-10-06 07:30:00,2
688,0,2020-10-06 08:30:00,1
689,0,2020-10-08 07:30:00,2
690,0,2020-10-08 08:30:00,1
691,0,2020-10-13 07:30:00,2
692,0,2020-10-13 08:30:00,1
693,0,2020-10-15 07:30:00,2
694,0,2020-10-15 08:30:00,1
695,0,2020-10-20 07:30:00,2
696,0,2020-10-20 08:30:00,1
697,0,2020-10-22 07:30:00,2
698,0,2020-10-22 08:30:00,1
699,0,2020-10-27 07:30:00,2
700,0,2020-10-27 08:30:00,1
701,0,2020-10-29 07:30:00,2
702,0,2020-10-29 08:30:00,1
703,0,2020-11-03 08:30:00,1
704,0,2020-11-03 07:30:00,2
705,0,2020-11-10 08:30:00,1
706,0,2020-11-10 07:30:00,2
707,0,2020-11-17 08:30:00,1
708,0,2020-11-17 07:30:00,2
709,0,2020-11-24 08:30:00,1
710,0,2020-11-24 07:30:00,2
711,0,2020-12-01 08:30:00,1
712,0,2020-12-01 07:30:00,2
713,0,2020-11-05 08:30:00,1
714,0,2020-11-05 07:30:00,2
715,0,2020-11-12 08:30:00,1
716,0,2020-11-12 07:30:00,2
717,0,2020-11-19 08:30:00,1
718,0,2020-11-19 07:30:00,2
719,0,2020-11-26 08:30:00,1
720,0,2020-11-26 07:30:00,2
721,0,2020-12-03 08:30:00,1
722,0,2020-12-03 07:30:00,2
